date,id,text, bot_non_bot
Tue Mar 13 20:56:54 +0000 2018,973664218477035520,WATCH on #Periscope: President @realDonaldTrump speaks to members of the military at Marine Corps Air Station Miram… https://t.co/WEciDoCdGe,1
Tue Mar 13 20:42:32 +0000 2018,973660604945838081,How a Democratic surge turned Pennsylvania’s special election into a tight race (via @jyarvin) https://t.co/OhCXnQU6xK,1
Tue Mar 13 20:26:07 +0000 2018,973656471723495424,RT @jennymarder: 5 important stories that have nothing to do with Trump or Tillerson https://t.co/3UhWM6LxDb,1
Tue Mar 13 20:20:00 +0000 2018,973654934649532416,WATCH LIVE: Trump to speak after touring prototypes of border wall. https://t.co/e5XUNjidVH,1
Tue Mar 13 20:00:02 +0000 2018,973649910040993792,Ask the Headhunter: Why being referred for a job should spare you the HR gauntlet (via @nickcorcodilos) https://t.co/y2Pv4owRHq,1
Tue Mar 13 19:47:57 +0000 2018,973646868348628992,"RT @courtneyknorris: “While a border wall or fence is a viable solution in some locations, it is only part of the solution,” acc. to the ch…",1
Tue Mar 13 19:40:00 +0000 2018,973644867464318976,Rex Tillerson says his department ‘exceeded the expectations of almost everyone’ on North Korea. https://t.co/wi2CpgzXam,1
Tue Mar 13 19:20:00 +0000 2018,973639833968041984,"Who is Gina Haspel, President Trump's pick for new CIA director? https://t.co/HeQAW3Bah9",1
Tue Mar 13 19:00:01 +0000 2018,973634804695650304,The most notable departures from Trump’s White House. https://t.co/uhTQrfFWSZ,1
Tue Mar 13 18:40:00 +0000 2018,973629767160184832,"WATCH: In 2016, President Trump won big in #PA18. But polls ahead of today's special election there show the Republ… https://t.co/Fsro2e5JIE",1
Tue Mar 13 18:20:00 +0000 2018,973624735182409729,"The plane, which was heading from Bangladesh’s capital, Dhaka, to Kathmandu, was carrying 67 passengers and four cr… https://t.co/smkalP8El7",1
Tue Mar 13 18:08:10 +0000 2018,973621757000212480,WATCH on #Periscope: Rex Tillerson delivers statement after President Trump fired him from his role as secretary of… https://t.co/4dzHKiZ8xB,1
Tue Mar 13 18:00:55 +0000 2018,973619930993184768,WATCH LIVE: Rex Tillerson makes statement after firing https://t.co/vnNLd388v5,1
Tue Mar 13 18:00:01 +0000 2018,973619705322921990,"Russia dismissed accusations of any involvement in the poisoning of an ex-spy and his daughter as “nonsense,” sayin… https://t.co/rIiTU5TuIZ",1
Tue Mar 13 17:40:00 +0000 2018,973614668785713154,Read these 5 important stories that have nothing to do with President Trump or Rex Tillerson https://t.co/LIRn9cJ6QJ,1
Tue Mar 13 17:20:00 +0000 2018,973609636149452800,Officials say White House fired one of Rex Tillerson’s aides https://t.co/JTLMDNFVkj,1
Tue Mar 13 17:16:53 +0000 2018,973608852771016704,RT @NewsHourWorld: Russia dismisses poisoning accusations by Britain as ‘nonsense’ https://t.co/K5aXipx0eZ,1
Tue Mar 13 17:00:01 +0000 2018,973604605518073859,"Rallies for and against Donald Trump's ""big beautiful border wall"" with Mexico are expected to mark his first visit… https://t.co/tIkB9k1nOv",1
Tue Mar 13 16:40:53 +0000 2018,973599790809444352,"The officials said Steve Goldstein, the undersecretary of state for public diplomacy and public affairs, was inform… https://t.co/mwnLts2o2Q",1
Tue Mar 13 16:40:00 +0000 2018,973599568540700674,President Donald Trump announced the departure of Rex Tillerson as secretary of state Tuesday. He cited the Iran de… https://t.co/b29aDE94DS,1
Tue Mar 13 16:20:00 +0000 2018,973594536114053120,"Ahead of President Trump’s wall tour, there’s little change on the U.S.-Mexico border https://t.co/WMQjeV7wEW",1
Tue Mar 13 16:00:02 +0000 2018,973589513036533762,"Tom Price, ousted health secretary, repaid $60,000 for chartered flights. https://t.co/fguFIs3PQR",1
Tue Mar 13 15:40:00 +0000 2018,973584470728151040,"Snow forces Amtrak to suspend service between Boston, NYC https://t.co/Z3C2h611KD",1
Tue Mar 13 15:20:00 +0000 2018,973579435898126336,What can the UK do now after Russia is linked to spy attack? https://t.co/STGamQ35Ts,1
Tue Mar 13 15:00:03 +0000 2018,973574415731507200,"The homeland left behind, captured in a poem (via @JenHijaz) https://t.co/3BCRb37mxl",1
Tue Mar 13 14:56:53 +0000 2018,973573619619115008,"RT @LisaDNews: FOR. RELATIONS CHAIRMAN CORKER: I talked to POTUS Friday night, did not talk to him until this am.  We tried but could not r…",1
Tue Mar 13 14:40:00 +0000 2018,973569371997163520,"Some 16,400 minors were married in Florida between 2000 and 2015. Now, the state has moved to tighten its laws on c… https://t.co/M7VoR6xr23",1
Tue Mar 13 14:20:00 +0000 2018,973564337137831936,"Who is Gina Haspel, Trump’s pick for new CIA director? https://t.co/hONFvOeorp",1
Tue Mar 13 14:01:43 +0000 2018,973559736737193984,"RT @LisaDNews: Full Schumer statement: ""The instability of this administration in just about every area weakens America.
 
If he's he’s con…",1
Tue Mar 13 14:01:28 +0000 2018,973559672207822849,RT @LisaDNews: REMINDER: Republicans have 51 members in the Senate.  And will need 50 votes for the new CIA director nominee who once overs…,1
Tue Mar 13 13:56:35 +0000 2018,973558442844712962,President Trump says decision to oust #RexTillerson was made ‘by myself’. https://t.co/CjFoFsJ4J3,1
Tue Mar 13 13:30:46 +0000 2018,973551946492792832,"And Deputy Director of the CIA Gina Haspel, who President Trump has chosen to assume Mike Pompeo's role at the CIA,… https://t.co/TPgYBeQcIn",1
Tue Mar 13 13:28:50 +0000 2018,973551459211141120,"CIA Director #MikePompeo, who President Trump has selected to replace #rextillerson, released the following about t… https://t.co/OVqLoQo4qd",1
Tue Mar 13 13:26:00 +0000 2018,973550746183655424,"President Donald Trump announced the departure of #rextillerson as secretary of state on Tuesday, saying he will be… https://t.co/DqWBdZm1Yl",1
Tue Mar 13 13:04:51 +0000 2018,973545426610728960,#rextillerson out as secretary of state; CIA Director Mike Pompeo will replace him. https://t.co/Em9lh2tSID,1
Tue Mar 13 13:00:00 +0000 2018,973544203673358336,What to watch in today's special election in Pennsylvania #PA18 (via @DanielBush) https://t.co/iBJ1qff1aK,1
Tue Mar 13 12:49:55 +0000 2018,973541667629424640,"NEWS via @AP: Trump: Rex Tillerson out as secretary of state, to be replaced by CIA Director Mike Pompeo.",1
Tue Mar 13 12:00:00 +0000 2018,973529104128487425,Maryland Gov. Larry Hogan and Oregon Gov. Kate Brown say they face a swiftly evolving opioid public health crisis w… https://t.co/pSdEZHXgLd,1
Tue Mar 13 11:00:02 +0000 2018,973514013538684928,If “your attention span has shrunken like a sweater accidentally thrown in the dryer and you want to stretch it out… https://t.co/pjva0o07sO,1
Tue Mar 13 03:00:01 +0000 2018,973393215289208832,Will this Pennsylvania congressional race be a bellwether for 2018 midterms? Amy Walter and Tamara Keith discuss. https://t.co/3ow7A7zZ4S,1
Tue Mar 13 02:00:01 +0000 2018,973378115216003072,Will enthusiasm for President Trump translate into enthusiasm for the Republican candidate in this Pennsylvania dis… https://t.co/AsJM4wgu7w,1
Tue Mar 13 01:00:00 +0000 2018,973363011145498624,"In the president's plan on school safety, which changes could be most helpful, what doesn't work and what's missing… https://t.co/yWVGIPEsfS",1
Tue Mar 13 00:40:00 +0000 2018,973357976445571072,Could President Trump’s unconventional foreign policy decisions yield results? https://t.co/zXAF2Vm0y5,1
Tue Mar 13 00:20:00 +0000 2018,973352943071117312,President Trump says Commerce Secretary will talk tariffs with EU. https://t.co/iYj7xzmi0v,1
Tue Mar 13 00:00:00 +0000 2018,973347910556573698,"Rex Tillerson says poisoning of ex-spy in Britain ""clearly came from Russia"" and ""will trigger a response"" https://t.co/sA18HGICyF",1
Mon Mar 12 23:59:58 +0000 2018,973347903820443649,"RT @mattloff: Miss @NewsHour tonight? Take a road trip to Pennsylvania with @LisaDNews, @juliepercha and me in this report on tomorrow's #p…",1
Mon Mar 12 23:40:00 +0000 2018,973342877454622720,Porn actress Stormy Daniels offers to repay $130K so she can discuss President Trump https://t.co/ls9rWIvTEm,1
Mon Mar 12 23:20:00 +0000 2018,973337844348370950,Republicans on the House Intelligence Committee have completed a draft report concluding there was no collusion or… https://t.co/HPqi5r1BLU,1
Mon Mar 12 23:17:08 +0000 2018,973337124052217856,"""If your attention span has shrunken like a sweater accidentally thrown in the dryer and you want to stretch it out… https://t.co/24dnbR4o7D",1
Mon Mar 12 23:12:26 +0000 2018,973335938100154368,"""We need the federal dollars, and we need to be able to utilize it as best we see fit out on the front lines,""… https://t.co/NsMOy12RVD",1
Mon Mar 12 23:04:33 +0000 2018,973333954689302528,"While the president has declared the opioid crisis a public health emergency, ""there needs be resources behind thos… https://t.co/T0mLxGrttY",1
Mon Mar 12 22:51:50 +0000 2018,973330756406673408,"The #PA18 special election is ""a good place"" for each party to test their messages ahead of the fall's midterm elec… https://t.co/63Ft8aP4rf",1
Mon Mar 12 22:51:42 +0000 2018,973330723074605056,RT @juliepercha: Tonight on @NewsHour: #PA18 has had a Republican in Congress for the last 15 years. But could that all change in tomorrow’…,1
Mon Mar 12 22:48:28 +0000 2018,973329908796706816,RT @JudyWoodruff: two state leaders @GovLarryHogan of Maryland &amp; Oregon's Gov @KateBrownForOR join @WmBrangham tonite to talk abt opioid cr…,1
Mon Mar 12 22:43:45 +0000 2018,973328722932547584,"""The reason this race is getting this much attention is that it shouldn't be getting this much attention,""… https://t.co/H43u4PCNNM",1
Mon Mar 12 22:41:36 +0000 2018,973328182781739008,"In 2016, Pres. Trump won big in #PA18, outside of Pittsburgh. But polls ahead of tomorrow's special election there… https://t.co/oehaUJUbH9",1
Mon Mar 12 22:41:03 +0000 2018,973328040863387648,"RT @mattloff: In #PA18, Denny from United Steelworkers shared a beer with friends and talked about the special election that's happening to…",1
Mon Mar 12 22:30:47 +0000 2018,973325460103946240,WATCH: @amyewalter and @tamarakeithNPR analyze #PA18; @WmBrangham interviews @GovLarryHogan and @OregonGovBrown on… https://t.co/Ka6FFMIcCf,1
Mon Mar 12 22:29:41 +0000 2018,973325180951932928,"""School shooters are the tip of a very dangerous and disturbed iceberg, and that iceberg is made up of millions of… https://t.co/uu5hEvSygX",1
Mon Mar 12 22:24:07 +0000 2018,973323779198742528,"""Really none of the data-driven solutions that the president said he supported last week were in the proposal. ...… https://t.co/lwiA7Jb3sw",1
Mon Mar 12 22:14:50 +0000 2018,973321445378895872,Republicans on the House intelligence committee are preparing to announce they've found no coordination or collusio… https://t.co/5VkYkOD1gn,1
Mon Mar 12 22:10:28 +0000 2018,973320344617414656,President Trump unveiled his plan of action today for school safety and dealing with gun violence. @johnyangtv repo… https://t.co/bvuf2Vvc5A,1
Mon Mar 12 22:09:48 +0000 2018,973320178929930240,Draft GOP report: No coordination between President Trump and Russia https://t.co/wwTq5Rm8M8,1
Mon Mar 12 21:40:00 +0000 2018,973312678474276866,"Met Opera’s James Levine fired for ""sexually abusive"" conduct https://t.co/G5Ajjb2ckJ",1
Mon Mar 12 21:20:00 +0000 2018,973307644743069696,"Here's what to watch in Pennsylvania's special election, from @DanielBush #PA18 https://t.co/iBJ1qfwC2i",1
Mon Mar 12 21:05:53 +0000 2018,973304092503281664,"RT @mattloff: If you live in #PA18 and want a people-focused view of tomorrow's special election and what's at stake, watch our @NewsHour r…",1
Mon Mar 12 21:00:02 +0000 2018,973302621657116672,"The homeland left behind, captured in a poem. https://t.co/oUXVbn8r4F",1
Mon Mar 12 20:40:00 +0000 2018,973297578727981056,Opinion: The secret to being fully present. https://t.co/3bsO8vAK5M,1
Mon Mar 12 20:20:00 +0000 2018,973292545923989504,WATCH: Trump meets with Houston @astros to celebrate World Series win. https://t.co/KMEsDVJnAY,1
Mon Mar 12 20:00:00 +0000 2018,973287512084025344,Police say 2 package explosions in Austin are linked. https://t.co/W2CKausBzk,1
Mon Mar 12 19:56:28 +0000 2018,973286623277395968,"RT @jennymarder: Words of wisdom from Ann Patchett: ""to write a novel, I have to show up to work fully present and concentrate on one thing…",1
Mon Mar 12 19:40:00 +0000 2018,973282478835118081,Who was Hedy Lamarr? https://t.co/DMrUI2ffA3,1
Mon Mar 12 19:20:00 +0000 2018,973277446190411776,"China has approved the removal of the two-term limit on the presidency, effectively allowing Xi Jinping to remain i… https://t.co/NUCp6Wzhno",1
Mon Mar 12 19:00:00 +0000 2018,973272412639911936,"With @WrinkleInTime, @ava DuVernay becomes the first African-American women to direct a $100 million film productio… https://t.co/UyxSOL1x5m",1
Mon Mar 12 18:42:48 +0000 2018,973268083119919104,WATCH LIVE: White House may address Tuesday’s special Pennsylvania election. https://t.co/OnZywgRb9R,1
Mon Mar 12 18:40:00 +0000 2018,973267379298775040,"Ahead of President Trump's wall tour, there’s little change on the U.S.-Mexico border https://t.co/WMQjeVp7wu",1
Mon Mar 12 18:31:28 +0000 2018,973265234138824704,WATCH on #Periscope: President Trump's @PressSec Sarah Sanders holds @WhiteHouse news briefing https://t.co/2Ei95o8MXJ,1
Mon Mar 12 18:20:00 +0000 2018,973262346276622337,"""It’s better to not sleep in on the weekends and then take an afternoon nap to make up for lost sleep.""… https://t.co/mQUKa1MEK8",1
Mon Mar 12 18:00:01 +0000 2018,973257318430212099,"British Prime Minister Theresa May told lawmakers it was “highly likely"" Russia was responsible for poisoning Serge… https://t.co/F9ZYBguuwQ",1
Mon Mar 12 17:40:00 +0000 2018,973252280173584384,Trump backs off call for raising minimum age to buy assault weapons. https://t.co/M8giqNXbJy,1
Mon Mar 12 17:20:00 +0000 2018,973247247432474624,Trump says Commerce Secretary will talk tariffs with EU. https://t.co/iYj7xzDTp5,1
Mon Mar 12 17:16:46 +0000 2018,973246432391155714,"NEWS ALERT from @AP: UK prime minister says it's ""highly likely"" Russia responsible for poisoning of ex-spy Sergei Skripal",1
Mon Mar 12 16:40:01 +0000 2018,973237184689041408,"Plane carrying 71 people crashes, catches fire in Nepal. https://t.co/3QE4tyIB6m",1
Mon Mar 12 16:16:34 +0000 2018,973231281931657217,WATCH: #periscope: President Trump hosts 2017 #WorldSeries champions Houston @astros https://t.co/HlgOeWcnoF,1
Mon Mar 12 16:15:00 +0000 2018,973230889210531840,WATCH LIVE: Trump to meet with Houston @astros to celebrate World Series win. https://t.co/KMEsDVJnAY,1
Mon Mar 12 16:10:48 +0000 2018,973229833642790913,"RT @JudyWoodruff: ""This is a deliberate policy aim to make the life of one ethnic group unlivable"" @NickKristof to @Hari on #Myanmar gov't…",1
Mon Mar 12 16:01:29 +0000 2018,973227487592247297,RT @TaniaRashid9: Ali tells me business continues as usual in the #kutupalang camp. “We need something to do.” The barbershop is up and run…,1
Mon Mar 12 16:00:01 +0000 2018,973227119189872641,Mississippi could soon be the only state to ban abortion after 15 weeks. https://t.co/dZyLEImqEz,1
Mon Mar 12 15:40:00 +0000 2018,973222081532866560,Trump says Commerce Secretary will talk tariffs with EU. https://t.co/iYj7xzmi0v,1
Mon Mar 12 15:20:00 +0000 2018,973217048821227520,Letter to Congress sheds light on misconduct allegations that led to U.S. Forest Service chief’s resignation. https://t.co/LlnO8PHOW6,1
Mon Mar 12 15:00:02 +0000 2018,973212023365537792,Trump backs off call for raising minimum age to buy assault weapons. https://t.co/M8giqOeN88,1
Mon Mar 12 14:40:00 +0000 2018,973206982537760769,"China has approved the removal of the two-term limit on the presidency, effectively allowing Xi Jinping to remain i… https://t.co/hcXoFeVp9U",1
Mon Mar 12 14:32:06 +0000 2018,973204992864804866,RT @courtneyknorris: WASHINGTON — The White House on Sunday pledged to help states pay for firearms training for teachers and reiterated it…,1
Mon Mar 12 14:20:00 +0000 2018,973201948462608384,"UPDATE: Helicopter crashes in NYC’s East River, 5 passengers dead. https://t.co/L636cxLar4",1
Mon Mar 12 14:00:03 +0000 2018,973196930066059264,Could Trump’s unconventional foreign policy decisions yield results? https://t.co/zXAF2V4pGx,1
Mon Mar 12 13:40:00 +0000 2018,973191882636341248,Some members of Congress said they worry that Trump acted impulsively in agreeing to meet with Kim Jong Un. https://t.co/BSyoP6KWMx,1
Mon Mar 12 13:20:00 +0000 2018,973186849035309057,"After massacres, Rohingya in Myanmar are dying from neglect. https://t.co/NkDhfHUTeM",1
Mon Mar 12 13:03:14 +0000 2018,973182630761025537,‘Fake news’ smear takes hold among politicians at all levels. https://t.co/HD8XLaJyXu,1
Mon Mar 12 01:04:24 +0000 2018,973001730567933952,"At least 2 dead in NYC helicopter crash 
https://t.co/L636cxtzzw",1
Sun Mar 11 23:00:00 +0000 2018,972970422579879941,"Could Trump’s unconventional foreign policy decisions yield results?
https://t.co/zXAF2Vm0y5",1
Sun Mar 11 22:00:02 +0000 2018,972955332866691074,President Donald Trump’s campaign to discredit the news media has spread to officials at all levels of government. https://t.co/HD8XLaJyXu,1
Sun Mar 11 21:00:01 +0000 2018,972940230008459266,A software engineer and professional fundraiser in Boston decided four years ago to purge some of their consumerist… https://t.co/M0zI4N26Lz,1
Sun Mar 11 19:55:05 +0000 2018,972923886340837378,New York City's Armory Show is a snapshot of what is on artists' minds right now. https://t.co/4n7e6n4ZXN,1
Sun Mar 11 19:00:00 +0000 2018,972910026737188864,Some members of Congress said they worry that Trump acted impulsively in agreeing to meet with Kim Jong Un. https://t.co/BSyoP6tlUZ,1
Sun Mar 11 18:00:03 +0000 2018,972894937409716224,"Schools brace for massive student walkouts over gun violence
https://t.co/RcGiIY4CP4",1
Sun Mar 11 17:00:02 +0000 2018,972879833742151688,France’s far-right National Front definitively severed its ties to firebrand founder Jean-Marie Le Pen on Sunday. https://t.co/dRsN1IvweI,1
Sun Mar 11 16:00:03 +0000 2018,972864741541494784,"Poland's new law at first bans trade two Sundays per month, but steps it up to three Sundays in 2019 and finally al… https://t.co/3UYLpe9b76",1
Sun Mar 11 15:30:19 +0000 2018,972857258303541248,RT @sarajust: Planning your #sxsw afternoon ? Come see us at the JW Marriott at 3:30 https://t.co/5ZLbfbLOBX,1
Sun Mar 11 15:00:02 +0000 2018,972849635504021505,"Given how far many countries have come since the painful years of debt crises and a crushing recession, the threat… https://t.co/kkQZPqtg4P",1
Sun Mar 11 14:00:01 +0000 2018,972834531559464960,"The move has crushed faint hopes for political reforms among China’s embattled liberal scholars and activists, who… https://t.co/9Xcd8un95r",1
Sun Mar 11 02:30:00 +0000 2018,972660882835673088,The Democratic Party’s hierarchy on Saturday acknowledged the “perceived influence” of insiders over voters in pick… https://t.co/jvuqv8iCld,1
Sun Mar 11 01:30:00 +0000 2018,972645784553484289,"Secretary Tillerson was “relatively removed” from the White House’s approach to North Korea this week, says Josh Le… https://t.co/WigwpaPH0s",1
Sun Mar 11 00:30:00 +0000 2018,972630686065557504,The brilliant mind of Hollywood legend Hedy Lamarr https://t.co/DMrUI2ffA3,1
Sat Mar 10 23:30:00 +0000 2018,972615584331399168,".@NickKristof wrote for the @nytimes that the treatment of Rohingya in Myanmar has become a ""slow-motion genocide."" https://t.co/NkDhfHUTeM",1
Sat Mar 10 22:30:00 +0000 2018,972600487257214976,Recent mass shootings have spurred Congress to try to improve the nation’s gun background check system. https://t.co/C3V8eDsOWL,1
Sat Mar 10 21:30:00 +0000 2018,972585386072530944,The sole influenza vaccine made in cell culture in the United States may have worked about 20 percent better this f… https://t.co/NHMa1y7udv,1
Sat Mar 10 20:30:01 +0000 2018,972570289459494912,Federal law enforcement lacks the resources to take on “routine cases” and will continue to focus on drug gangs and… https://t.co/w7Dq6EWXOY,1
Sat Mar 10 19:30:01 +0000 2018,972555190405681152,Problems persist today at nuclear sites where production and secrecy took priority over safety and environmental pr… https://t.co/wfphSpzkvE,1
Sat Mar 10 18:30:01 +0000 2018,972540090739077121,Survivors of abuse by Larry Nassar are spearheading an initiative to shore up Michigan's law that requires certain… https://t.co/etG0TSMd7L,1
Sat Mar 10 17:30:14 +0000 2018,972525047809236992,RT @kkelkar: Rohingya people who survived the massacres and pogroms in Myanmar are dying from neglect now. @hari will talk to @NickKristof…,1
Sat Mar 10 17:30:00 +0000 2018,972524987549650945,Pulitzer-prize winning editorial cartoonist Steve Breen is using his drawings to highlight the growing problem of h… https://t.co/BrIDTDnk4j,1
Sat Mar 10 16:45:00 +0000 2018,972513663994167297,Where should President Donald Trump and Kim Jong Un meet up for talks? The Demilitarized Zone between North and Sou… https://t.co/qnqfjQgAij,1
Sat Mar 10 16:00:02 +0000 2018,972502346382094336,"Join NewsHour EP @sarajust, @TheAtlantic's @1bobcohn, @Reuters' @Colarusso42 and @Poynter's @Indira_L on Sunday aft… https://t.co/w7JQIH71qc",1
Sat Mar 10 15:00:02 +0000 2018,972487247198085120,"The Justice Department’s regulation, announced Saturday, would classify bump stocks as a machine gun prohibited und… https://t.co/IGmUFmAOuY",1
Sat Mar 10 13:00:02 +0000 2018,972457049631027201,2-day-old ice is “very pristine in the beginning. It's not too thick. It's alive. You feel it. You hear it.” https://t.co/FPl4pF24Tj,1
Sat Mar 10 12:00:01 +0000 2018,972441946093371392,"Director Ava DuVernay talks about her new film, ""A Wrinkle in Time,"" and being the first African-American woman to… https://t.co/3fUnfkx4V3",1
Sat Mar 10 04:00:00 +0000 2018,972321145918652417,Changes are happening at the top of the Forest Service after our NewsHour investigation into a culture of sexual mi… https://t.co/SySatb7MQm,1
Sat Mar 10 03:00:01 +0000 2018,972306050039894023,What conditions should the U.S. set before a possible meeting between President Trump and Kim Jong Un? https://t.co/9XsAjsRkJW,1
Sat Mar 10 02:00:00 +0000 2018,972290946451812353,The sudden announcement of a proposed meeting between the leaders of the U.S. and North Korea came after more than… https://t.co/N3NHc5dpq0,1
Sat Mar 10 01:40:00 +0000 2018,972285912192339968,"Mississippi could soon ban abortion after 15 weeks of gestation, the earliest of any state nationwide, reports… https://t.co/PLcXXGY50D",1
Sat Mar 10 01:20:00 +0000 2018,972280879660830720,"As President Trump’s ban plays out in court, America’s first openly transgender recruits are joining the military (… https://t.co/1JAUmYywD4",1
Sat Mar 10 01:00:00 +0000 2018,972275846831624192,North Carolina police officer charged with felony assault after August beating of black pedestrian. https://t.co/RC6gLg7xWA,1
Sat Mar 10 00:40:00 +0000 2018,972270813301886976,The magic (and math) of skating on thin ice without falling in (by @juliagulia49) https://t.co/jNvrx2cWEq,1
Sat Mar 10 00:30:00 +0000 2018,972268296966778880,Mark Shields and Kathleen Parker weigh in on the proposed meeting between Kim Jong Un and President Trump. https://t.co/o1MxfyToEM,1
Sat Mar 10 00:20:00 +0000 2018,972265780334100480,"As President Trump’s ban plays out in court, America’s first openly transgender recruits are joining the military (… https://t.co/ioblDO7Wt2",1
Sat Mar 10 00:11:11 +0000 2018,972263562814066688,"RT @WmBrangham: Since our investigation into harassment/retaliation in the US Forest Service dropped, much has happened: Chief Tony Tooke s…",1
Sat Mar 10 00:02:27 +0000 2018,972261362763091969,"Listen --  ""It's like the ice is singing."" This filmmaker captures the sound ice makes when it bends beneath the we… https://t.co/sNLkwYmnvs",1
Sat Mar 10 00:00:00 +0000 2018,972260746498334720,NRA files lawsuit over Florida gun control bill. https://t.co/FoO3Txpyz1,1
Fri Mar 09 23:48:56 +0000 2018,972257963363786752,RT @JudyWoodruff: what to make of Pres Trump's moves this week on #NorthKorea and steel &amp; aluminum tariffs? Mark Shields and @KathleenParke…,1
Fri Mar 09 23:48:13 +0000 2018,972257783037833216,"""It's an indictment of an industry that's ignored incredible black women, brown women, all kinds of women of color… https://t.co/555HW9yxxA",1
Fri Mar 09 23:39:49 +0000 2018,972255666940166144,"""Donald Trump is keeping no one around who does not align themselves with his ideas....That was the problem [with G… https://t.co/Re7jasTkbT",1
Fri Mar 09 23:37:00 +0000 2018,972254959323328512,"""As one Republican explained to me...'every day is a reality show,'"" says Mark Shields about the chaotic headlines… https://t.co/LHmdhSgye9",1
Fri Mar 09 23:32:35 +0000 2018,972253846394163200,"""The...White House has not spelled out the conditions yet,"" says @mikepillsbury about the uncertainly around a meet… https://t.co/DZ09krd3UV",1
Fri Mar 09 23:27:39 +0000 2018,972252607254163456,“I hope the women who have had the courage to speak out realize that they have given us the opportunity to make thi… https://t.co/n132FZgWTw,1
Fri Mar 09 23:25:13 +0000 2018,972251992117559296,WATCH: #periscope: Columnist Mark Shields and @kathleenparker of @washinngtonpost take a part the week in politics. https://t.co/NVEoeFA5gN,1
Fri Mar 09 23:12:10 +0000 2018,972248710871638016,President Trump's newly announced tariffs on imported steel and aluminum have drawn sharp rebukes across the world.… https://t.co/3V9XSUTElg,1
Fri Mar 09 23:06:21 +0000 2018,972247246828838912,"""President Trump...said he would meet Kim Jong-Un by May,"" said an official from South Korea. If that meeting does… https://t.co/6EXretLAW6",1
Fri Mar 09 23:00:03 +0000 2018,972245660237000705,"Mississippi could soon ban abortion after 15 weeks of gestation, the earliest of any state nationwide, reports… https://t.co/PVytlOkZ45",1
Fri Mar 09 22:57:56 +0000 2018,972245128055320577,"RT @mtill50: Tonite @NewsHour - Surprise offer of talks from #KimJongUn to @POTUS. What's at stake? @Hari reports on whirlwind 24 hours, th…",1
Fri Mar 09 22:53:51 +0000 2018,972244099213529088,RT @LauraSanthanam: Mississippi could soon be the only state to ban abortion after 15 weeks https://t.co/2UfMmN4us5,1
Fri Mar 09 22:51:05 +0000 2018,972243404846518273,RT @mattloff: Will @ConorLambPA be the next congressman from Pennsylvania? He rallied with steelworkers alongside @GovernorTomWolf &amp; @USRep…,1
Fri Mar 09 22:38:13 +0000 2018,972240164381777920,RT @MoNscience: The magic (and #math) of skating on thin ice without falling in https://t.co/bnc4CTEOSE by @juliagulia49 via @NewsHour http…,1
Fri Mar 09 22:00:03 +0000 2018,972230561166106624,What do experts think of Trump’s plan to meet with Kim Jong Un? https://t.co/bgXEgzXaXl,1
Fri Mar 09 21:40:00 +0000 2018,972225514227331074,"WATCH TONIGHT: With @WrinkleInTime, @ava DuVernay becomes the first African-American women to direct a $100 million… https://t.co/atQCEa361Q",1
Fri Mar 09 21:20:00 +0000 2018,972220481452609537,"Florida governor signs school safety bill that raises minimum rifle age, creates handgun program for school employe… https://t.co/wRcBQRlF4T",1
Fri Mar 09 21:00:00 +0000 2018,972215449541738497,ACLU files lawsuit claiming the U.S. broadly separates immigrant families seeking asylum. https://t.co/TYgxXymlyz,1
Fri Mar 09 20:40:00 +0000 2018,972210415341010944,"As President Trump’s ban plays out in court, America’s first openly transgender recruits are joining the military (… https://t.co/UdW6ECdXFd",1
Fri Mar 09 20:36:25 +0000 2018,972209513628684288,Hey @sxsw! Want to hear how iconic news orgs are adapting in the ever-changing world of journalism? Join NewsHour e… https://t.co/xCSLdNNIrE,1
Fri Mar 09 20:29:40 +0000 2018,972207813769482245,"RT @cesegal: The first two openly trans people to join the military have signed contracts, and sources tell me more than a dozen are in the…",1
Fri Mar 09 20:20:00 +0000 2018,972205382440554498,"Martin Shkreli, pharmaceutical chief who increased price of lifesaving drug, sentenced to 7 years in prison. https://t.co/nTHQDAFLDk",1
Fri Mar 09 20:19:14 +0000 2018,972205189435359234,"NEWS ALERT from @AP: In break with NRA, Florida GOP Gov. Scott signs a compromise gun bill written after a deadly school shooting.",1
Fri Mar 09 20:07:18 +0000 2018,972202185848213509,"RT @nickschifrin: ""Afghanistan is the graveyard of empires,"" they say. But fate of US' longest war wasn't preordained: US has made mistakes…",1
Fri Mar 09 20:00:01 +0000 2018,972200355265171456,"Read these 5 important stories that have nothing to do with the White House (from @MikeRiosNews, @ericarhendry and… https://t.co/LaXIAxksqS",1
Fri Mar 09 19:40:00 +0000 2018,972195316320624640,.@WrinkleInTime director Ava DuVernay (@ava) picks 3 must-see movies by black directors. https://t.co/6dTQKsG7Il,1
Fri Mar 09 19:20:00 +0000 2018,972190282283274240,"In his new book, journalist Steve Coll reports on missed opportunities, mixed priorities and failed operations in w… https://t.co/OLW6jEogT6",1
Fri Mar 09 19:06:01 +0000 2018,972186763186790400,WATCH on #Periscope: President Trump's @PressSec Sarah Sanders holds @WhiteHouse news briefing https://t.co/AxcRVoFKl6,1
Fri Mar 09 19:00:00 +0000 2018,972185251681390592,"WATCH LIVE: White House expected to address planned meeting between Trump, North Korea. https://t.co/urEn0XDoZA",1
